review_id	sentiment	label_id	input_ids	review_body	date
8801	1	2	[0, 133, 15651, 5780, 8, 35314, 32, 5835, 4, 939, 67, 101, 5, 5933, 8, 2564, 8, 524, 269, 6218, 42, 3588, 4, 1437, 1437, 5, 762, 4683, 1273, 21, 10, 410, 614, 8, 969, 127, 11689, 98, 939, 56, 7, 35043, 62, 5, 2576, 10468, 1437, 939, 67, 2854, 19, 41, 656, 1129, 14, 10, 455, 14187, 74, 28, 2579, 4, 1437, 1437, 1437, 42, 16, 5, 78, 3588, 939, 33, 2162, 31, 6215, 142, 939, 3489, 465, 14442, 32, 350, 765, 8, 109, 45, 694, 615, 1953, 23, 5, 299, 4, 939, 1034, 14, 499, 12245, 40, 680, 1084, 118, 14442, 8, 37, 18517, 3141, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The delicate print and coloring are stunning. i also like the length and fit and am really enjoying this dress.   the key hole opening was a little low and showed my bra so i had to sew up the bottom inch  i also agree with an earlier comment that a full lining would be nice.    this is the first dress i have bought from retailer because i generally find dresses are too short and do not provide enough coverage at the top. i hope that future collections will include midi dresses and hemlines	2021-07-01T09:34:25Z
16098	1	2	[0, 25101, 1256, 3588, 328, 2498, 24, 13, 10, 284, 4105, 13369, 4, 24, 189, 422, 10, 410, 380, 53, 45, 23213, 4, 24, 16, 67, 45, 2422, 251, 25, 7092, 4, 939, 437, 195, 108, 401, 8, 24, 18, 1969, 19, 10, 3269, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very pretty dress! wearing it for a family beach portrait. it may run a little big but not terribly. it is also not super long as pictured. i'm 5'6 and it's perfect with a flat.	2021-07-01T09:34:25Z
17352	1	2	[0, 100, 23855, 62, 7, 10, 4761, 31, 10, 650, 8, 21, 7785, 939, 222, 4, 5, 299, 385, 8645, 293, 15481, 8, 5, 10199, 16, 3793, 4, 1437, 1437, 1437, 1437, 195, 108, 406, 113, 9680, 19821, 2107, 741, 1437, 2333, 10, 650, 15, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I sized up to a medium from a small and was glad i did. the top drapes nicely and the fabric is soft.     5'7"" 140 lb 32 b  usually a small on top."	2021-07-01T09:34:25Z
16914	1	2	[0, 713, 299, 16, 182, 1256, 4, 24, 18, 10, 828, 55, 13103, 18140, 1827, 87, 5, 2170, 74, 905, 15, 1437, 53, 3680, 25, 421, 4, 47, 64, 9160, 5, 3405, 23, 5, 4793, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is very pretty. it's a bit more voluminous than the picture would let on  but otherwise as expected. you can adjust the ties at the shoulder.	2021-07-01T09:34:25Z
8549	0	1	[0, 100, 770, 7, 657, 42, 142, 24, 18, 70, 127, 11929, 35, 2007, 1437, 15391, 1521, 131, 8309, 22288, 131, 12058, 3195, 4, 11, 2015, 1437, 5, 3588, 21, 727, 207, 192, 12, 11672, 1437, 182, 7174, 1437, 8, 2129, 1318, 22288, 4, 939, 1278, 3493, 9, 162, 2498, 42, 3588, 19, 10, 16109, 9215, 15, 12213, 14, 939, 1146, 552, 13, 3482, 5140, 13, 265, 14442, 4, 1135, 5, 7174, 1318, 9, 5, 22288, 1437, 939, 21, 202, 2811, 1408, 42, 3588, 36, 36895, 24, 18, 21153, 12231, 4735, 239, 68, 42654, 13, 5, 1318, 43, 1437, 53, 71, 667, 24, 15, 939, 21, 269, 49053, 23228, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wanted to love this because it's all my favorites: simple  chic design; pure silk; gorgeous color. in reality  the dress was 100% see-through  very thin  and poor quality silk. i posted pictures of me wearing this dress with a nude slip on underneath that i brought along for shopping elsewhere for business dresses. despite the thin quality of the silk  i was still considering spending this dress (despite it's unreasonably high $$$ for the quality)  but after trying it on i was really disappoin	2021-07-01T09:34:25Z
4246	1	2	[0, 100, 657, 42, 6880, 328, 479, 51, 6713, 359, 3041, 16467, 101, 5, 2408, 16337, 9, 10, 22288, 16576, 4, 1437, 5, 760, 20003, 12, 102, 12, 3983, 139, 847, 10229, 269, 146, 106, 10, 13213, 7, 3568, 359, 311, 160, 103, 3024, 328, 1437, 5568, 8818, 939, 8319, 24, 160, 19, 10, 13719, 27115, 636, 5933, 13, 39706, 734, 53, 5, 13133, 9, 5, 25760, 352, 1521, 269, 1364, 11, 127, 4402, 98, 939, 115, 3568, 106, 19, 402, 10941, 114, 939, 2807, 7, 4, 36, 3341, 5, 1421, 43, 1437, 3885, 1224, 25, 939, 3203, 30, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this item! . they hang & flow beautifully like the weightlessness of a silk skirt.  the front peek-a-boo cut outs really make them a delight to wear & show off some skin!  somewhat transparent i topped it off with a lightweight tunic length for modesty... but the placement of the painterly design really works in my favor so i could wear them with something shorter if i choose to. (like the model)  heads turned as i walked by!	2021-07-01T09:34:25Z
7828	0	1	[0, 713, 3089, 11556, 16, 12058, 1437, 53, 25, 97, 34910, 33, 1581, 24, 1237, 650, 8, 24, 18, 182, 7174, 4, 5, 124, 16, 192, 12, 11672, 1437, 45, 5, 760, 1437, 600, 114, 47, 3805, 7, 3568, 383, 10, 410, 739, 8, 645, 62, 10, 1836, 1437, 5, 124, 16, 2051, 4, 127, 588, 696, 16, 14, 24, 15383, 3153, 98, 203, 77, 939, 15158, 24, 36, 261, 2569, 1437, 15651, 4943, 1437, 6713, 3841, 43, 14, 24, 18, 1256, 203, 10963, 48819, 122, 4, 5074, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This blouse is gorgeous  but as other reviewers have noted it runs small and it's very thin. the back is see-through  not the front  though if you tend to wear things a little large and order up a size  the back is fine. my real issue is that it shrank so much when i washed it (on cold  delicate cycle  hang dry) that it's pretty much unwearable now. sad.	2021-07-01T09:34:25Z
3340	1	2	[0, 6785, 829, 209, 9304, 452, 8, 939, 3668, 657, 106, 328, 5, 1468, 16, 2422, 3793, 8, 5, 2564, 16, 1528, 7, 1836, 328, 939, 2740, 5, 15149, 3195, 4, 939, 269, 101, 5, 1810, 2985, 8, 5, 6664, 12198, 2576, 12846, 939, 189, 645, 5, 12339, 350, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Just received these pants today and i absolutely love them! the material is super soft and the fit is true to size! i ordered the tan color. i really like the wide leg and the frayed bottom!! i may order the gray too!	2021-07-01T09:34:25Z
2705	1	2	[0, 43670, 3215, 127, 4505, 1836, 971, 11, 25172, 23324, 10844, 53, 209, 32, 15, 5, 650, 526, 4, 2564, 16, 10, 410, 650, 11, 5, 13977, 443, 1437, 359, 218, 75, 1266, 7, 28, 2976, 53, 5, 42613, 443, 16, 15, 5, 765, 526, 13, 162, 4, 5856, 2564, 41783, 1437, 359, 939, 33, 22877, 5856, 328, 939, 581, 33, 1836, 62, 7, 10, 1132, 4, 5, 22027, 27595, 356, 16, 269, 11962, 4, 195, 108, 246, 113, 4091, 90, 16970, 10431, 111, 350, 203, 2480, 6353, 12056, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Ordered my usual size 28 in pilcro jeans but these are on the small side. fit is a little small in the waist area  & don't mean to be crude but the crotch area is on the short side for me. legs fit snug  & i have skinny legs! i'll have size up to a 29. the twisted seam look is really cute. 5'3"" abt 118# - too much ice cream lately."	2021-07-01T09:34:25Z
6637	0	1	[0, 100, 21, 98, 2283, 7, 1325, 42, 6399, 8, 98, 5779, 77, 939, 1381, 24, 15, 4, 24, 18, 10, 319, 35682, 87, 24, 1326, 11, 42, 2170, 50, 2085, 24, 18, 142, 939, 2740, 10, 739, 116, 939, 437, 195, 108, 398, 113, 1437, 8963, 29882, 1437, 2491, 417, 11689, 1836, 8, 64, 2564, 88, 10, 739, 23, 6215, 95, 2051, 53, 24, 156, 162, 356, 1307, 328, 45, 34203, 23, 70, 8, 24, 21, 98, 455, 14, 24, 1415, 101, 10, 765, 3588, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I was so excited to receive this shirt and so disappointed when i tried it on. it's a lot fuller than it looks in this picture or maybe it's because i ordered a large? i'm 5'8""  180lbs  36d bra size and can fit into a large at retailer just fine but it made me look huge! not flattering at all and it was so full that it looked like a short dress!"	2021-07-01T09:34:25Z
11286	1	2	[0, 100, 2740, 42, 10, 367, 688, 536, 15, 538, 1392, 4, 4356, 1341, 6764, 36, 245, 108, 1225, 43, 98, 939, 439, 19, 5, 475, 73, 462, 7, 1306, 14, 5, 5933, 74, 173, 4, 63, 2299, 251, 615, 1437, 818, 10, 410, 350, 380, 1437, 53, 939, 101, 5, 3369, 12746, 219, 356, 4, 127, 129, 588, 3674, 16, 14, 63, 10, 828, 24, 17414, 4, 97, 87, 14, 939, 206, 63, 10, 372, 907, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this a few weeks ago on major sale. im quite tall (5'11) so i went with the m/l to ensure that the length would work. its definitely long enough  almost a little too big  but i like the slouchy look. my only real complaint is that its a bit itchy. other than that i think its a great buy!	2021-07-01T09:34:25Z
16228	1	2	[0, 713, 16576, 10698, 1528, 7, 1836, 8, 6476, 15, 5, 1632, 13977, 15481, 4, 939, 348, 11153, 24, 19, 909, 1437, 8, 5, 5709, 16, 182, 2579, 4, 5, 1468, 16, 7992, 615, 13, 2608, 1437, 53, 40, 67, 173, 13, 5, 1136, 377, 1437, 350, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This skirt fits true to size and sits on the natural waist nicely. i've paired it with black  and the contrast is very nice. the material is thick enough for winter  but will also work for the fall months  too.	2021-07-01T09:34:25Z
17002	1	2	[0, 100, 1395, 224, 615, 4206, 383, 59, 209, 10844, 734, 10010, 2564, 16467, 1437, 33, 95, 615, 4140, 8, 2662, 239, 615, 15, 127, 13977, 7, 1719, 143, 9977, 5971, 352, 12357, 4, 42, 21, 127, 78, 25172, 23324, 2229, 1437, 8, 939, 40, 2299, 28, 1271, 97, 11019, 7, 127, 16198, 11, 5, 583, 499, 4, 3700, 1437, 939, 437, 10, 1836, 2107, 50, 501, 11, 21288, 1437, 53, 939, 23855, 159, 7, 10, 1105, 11, 209, 71, 5, 647, 6754, 156, 14, 10791, 4, 939, 437, 98, 7785, 939, 222, 734, 10010, 32, 10, 1969, 2564, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I cannot say enough excellent things about these jeans...they fit beautifully  have just enough stretch and sit high enough on my waist to cover any unsightly rolls. this was my first pilcro purchase  and i will definitely be adding other styles to my closet in the near future. typically  i'm a size 32 or 14 in denim  but i sized down to a 31 in these after the sales associate made that suggestion. i'm so glad i did...they are a perfect fit!	2021-07-01T09:34:25Z
13523	-1	0	[0, 713, 23204, 73, 24641, 636, 16, 182, 2129, 1318, 111, 5, 39336, 1415, 101, 51, 58, 59, 7, 283, 4102, 25, 1010, 25, 939, 300, 24, 4, 8, 1437, 396, 10, 1855, 25339, 445, 26922, 1437, 24, 1326, 101, 110, 8853, 29, 10, 26404, 4, 89, 95, 965, 75, 143, 2496, 7, 24, 111, 34, 7, 213, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater/tunic is very poor quality - the seams looked like they were about to come apart as soon as i got it. and  without a chunky statement necklace  it looks like your grandmothers apron. there just isn't any style to it - has to go back.	2021-07-01T09:34:25Z
1228	0	1	[0, 100, 1432, 5, 2949, 9, 97, 34910, 8, 23855, 159, 4, 959, 1437, 5, 8443, 21, 202, 350, 739, 4, 24, 2564, 2051, 11, 5, 3701, 53, 5, 809, 73, 36097, 9, 5, 8443, 21, 1307, 4, 67, 939, 303, 5, 24787, 1468, 7, 28, 2778, 24, 17414, 4, 24, 429, 173, 114, 47, 32, 4477, 2961, 24, 81, 251, 21764, 53, 202, 146, 686, 7, 1836, 159, 23, 513, 65, 50, 2085, 190, 80, 10070, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I followed the advice of other reviewers and sized down. however  the jacket was still too large. it fit fine in the arms but the body/width of the jacket was huge. also i found the wool material to be extremely itchy. it might work if you are layering it over long sleeves but still make sure to size down at least one or maybe even two sizes.	2021-07-01T09:34:25Z
9203	1	2	[0, 25101, 3473, 8, 11962, 4, 939, 56, 4491, 11, 657, 19, 42, 11, 5, 19111, 8, 77, 939, 794, 24, 11, 5, 1400, 1437, 939, 21, 5779, 4, 959, 1437, 71, 667, 24, 15, 1437, 939, 56, 7, 33, 24, 4, 182, 34203, 8, 3473, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very comfortable and cute. i had fallen in love with this in the catalog and when i saw it in the store  i was disappointed. however  after trying it on  i had to have it. very flattering and comfortable.	2021-07-01T09:34:25Z
18581	-1	0	[0, 7516, 2143, 734, 118, 399, 75, 120, 42, 65, 1437, 8, 24, 1237, 650, 4, 350, 1099, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Oh boy...i didn't get this one  and it runs small. too bad.	2021-07-01T09:34:25Z
4460	0	1	[0, 4528, 9304, 32, 98, 11962, 8, 3473, 14, 939, 2740, 349, 3195, 4, 1437, 71, 2498, 5, 909, 1980, 65, 183, 1437, 51, 13596, 66, 98, 7340, 14, 939, 1835, 5, 97, 80, 8089, 4, 1437, 939, 2813, 5, 10199, 21, 33997, 19, 55, 4140, 142, 5, 2496, 8, 847, 16, 269, 11962, 4, 741, 22539, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These pants are so cute and comfortable that i ordered each color.  after wearing the black ones one day  they stretched out so badly that i returned the other two colors.  i wish the fabric was thicker with more stretch because the style and cut is really cute. bummer	2021-07-01T09:34:25Z
88	-1	0	[0, 133, 1521, 73, 43882, 9, 5, 3588, 32, 1341, 34203, 1437, 2342, 32430, 8, 27360, 4, 53, 17220, 89, 16, 117, 169, 14, 5, 3588, 939, 829, 16, 92, 4, 5, 3195, 16, 10, 21155, 15158, 66, 1275, 8, 89, 32, 909, 36626, 70, 81, 5, 7494, 443, 4, 89, 16, 117, 6694, 734, 5, 10199, 1326, 13868, 16572, 8, 35564, 3215, 8, 16, 45, 17766, 1437, 13116, 50, 92, 4, 939, 524, 182, 5779, 30, 5, 1318, 9, 5, 6880, 14, 939, 829, 4, 14217, 42, 65, 16, 164, 124, 4, 1437, 14880, 6215, 111, 2540, 146, 686, 14, 47, 109, 45, 2142, 1198, 12, 1722, 1397, 5296, 7201, 7, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The design/shape of the dress are quite flattering  flirty and feminine. but.... there is no way that the dress i received is new. the color is a faded washed out red and there are black stains all over the belt area. there is no tag... the fabric looks droopy and laundered and is not crisp  stiff or new. i am very disappointed by the quality of the item that i received. undoubtedly this one is going back.  dear retailer - please make sure that you do not send pre-owend clothing articles to	2021-07-01T09:34:25Z
839	0	1	[0, 2847, 77, 939, 794, 10, 23204, 19, 10, 380, 19385, 2583, 652, 15, 5, 760, 9, 24, 1437, 939, 1467, 24, 531, 28, 4318, 4, 939, 2740, 24, 8, 23908, 21146, 63, 5237, 4, 150, 5, 19385, 2583, 5780, 8, 3195, 9, 5, 23204, 32, 23184, 12, 119, 22736, 1437, 5, 2564, 9, 5, 23204, 3607, 402, 7, 28, 12762, 4, 939, 437, 10, 2491, 47821, 8, 2260, 10, 1836, 784, 1437, 98, 14, 18, 99, 939, 2740, 4, 24, 938, 75, 41783, 1437, 53, 24, 399, 75, 33, 5, 847, 7, 2999, 160, 5, 24901, 385, 31766, 219, 356, 1437, 98, 5, 911, 147, 24, 21, 7082, 1415, 734, 6031, 10987, 4, 5, 21764, 58, 269, 251, 350, 1437, 53, 939, 115, 33, 4533, 462, 2]	So when i saw a sweater with a big llama face on the front of it  i knew it must be mine. i ordered it and eagerly awaited its arrival. while the llama print and color of the sweater are ah-mazing  the fit of the sweater leaves something to be desired. i'm a 36 dd and mostly a size l  so that's what i ordered. it wasn't snug  but it didn't have the cut to pull off the oversized drapey look  so the areas where it was loose looked...strange. the sleeves were really long too  but i could have rolle	2021-07-01T09:34:25Z
4612	0	1	[0, 100, 21, 98, 2283, 59, 42, 299, 1437, 2422, 11962, 8, 2564, 6683, 53, 25, 1010, 25, 939, 15158, 24, 36, 33912, 1437, 865, 10397, 1437, 935, 3841, 43, 24, 28704, 328, 122, 24, 16, 350, 765, 8, 3229, 4, 939, 222, 45, 1057, 5, 1468, 7, 17652, 98, 182, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so excited about this top  super cute and fit perfectly but as soon as i washed it (cold  hand wash  air dry) it shrunk! now it is too short and tight. i did not expect the material to shrink so very disappointed.	2021-07-01T09:34:25Z
7178	0	1	[0, 100, 657, 5, 25342, 8, 2297, 1571, 9, 42, 27115, 636, 131, 959, 1437, 5, 12189, 17948, 24, 1437, 114, 14, 18, 678, 4, 51, 146, 5, 3588, 35156, 198, 5, 28097, 4, 939, 2333, 3568, 41, 290, 50, 4761, 8, 939, 2740, 42, 3588, 11, 10, 4761, 4, 939, 206, 42, 1518, 1237, 10, 410, 650, 4, 5, 35156, 7524, 696, 189, 28, 15960, 19, 10, 2514, 1836, 4, 5, 2408, 9, 5, 10199, 16, 10, 410, 2016, 61, 17410, 76, 12, 3431, 3568, 4, 939, 657, 5, 12405, 18632, 4, 65, 8372, 631, 1437, 5, 6694, 16, 7391, 7, 5, 1413, 12, 658, 19008, 4, 939, 56, 127, 2549, 62, 77, 939, 1381, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the simplicity and modernity of this tunic; however  the pockets ruin it  if that's possible. they make the dress bulky around the hips. i usually wear an 8 or medium and i ordered this dress in a medium. i think this brand runs a little small. the bulky pocket issue may be solved with a larger size. the weight of the fabric is a little heavy which prevents year-round wear. i love the subtle texture. one odd thing  the tag is attached to the stand-up collar. i had my hair up when i tried	2021-07-01T09:34:25Z
643	1	2	[0, 100, 794, 42, 3588, 11, 5, 2931, 23, 5, 4103, 1245, 1400, 1437, 8, 56, 7, 860, 24, 15, 4, 939, 21, 10, 828, 27807, 23, 141, 1307, 24, 21, 683, 939, 300, 24, 15, 5579, 41685, 9, 101, 2498, 10, 10178, 4, 117, 3989, 23, 70, 4, 65, 9, 5, 6344, 10386, 929, 30044, 1146, 162, 10, 7494, 1437, 8, 6017, 24, 21, 5, 144, 2721, 3588, 939, 348, 655, 56, 15, 4, 24, 18, 8728, 1437, 14878, 1437, 27360, 734, 5, 10199, 16, 98, 9869, 8, 5, 3041, 219, 21764, 19, 5, 795, 15500, 196, 124, 95, 356, 5500, 4, 939, 64, 75, 224, 615, 59, 141, 2770, 24, 817, 162, 619, 4, 939, 5328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this dress in the window at the portland store  and had to try it on. i was a bit horrified at how huge it was once i got it on--sort of like wearing a tent. no shape at all. one of the awesome dressing room attendants brought me a belt  and suddenly it was the most beautiful dress i've ever had on. it's romantic  elegant  feminine... the fabric is so lovely and the flowy sleeves with the lower scooped back just look fantastic. i can't say enough about how amazing it makes me feel. i wore	2021-07-01T09:34:25Z
17615	1	2	[0, 133, 3195, 6184, 11, 42, 1468, 24643, 10, 319, 55, 11, 621, 87, 15, 5, 998, 4, 10698, 6683, 1437, 182, 16106, 6069, 9, 5, 5852, 50, 5, 191, 36, 415, 513, 11, 13011, 1594, 43052, 31897, 657, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The color pattern in this material pops a lot more in person than on the website. fits perfectly  very versatile regardless of the occasion or the season (at least in california!). love it.	2021-07-01T09:34:25Z
14611	0	1	[0, 713, 6399, 16, 11962, 1437, 2579, 847, 1437, 53, 939, 218, 75, 657, 24, 4, 275, 25, 10, 8416, 6013, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.	2021-07-01T09:34:25Z
5151	1	2	[0, 29991, 42, 410, 2755, 11, 1400, 2350, 147, 27628, 65, 9, 127, 23, 462, 11485, 2326, 5723, 4716, 5110, 4, 5, 3183, 16, 4613, 111, 2653, 101, 1055, 25416, 4, 939, 300, 5, 18309, 61, 40, 28, 41, 10677, 12, 3785, 8569, 2125, 42202, 5940, 2200, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Found this little surprise in store yesterday where thankfully one of my atlanta stores carries petites. the materials is wonderful - feels like cashmere. i got the rust which will be an anytime-anywhere piece!. recommend highly.	2021-07-01T09:34:25Z
