review_id	sentiment	label_id	input_ids	review_body	date
11677	-1	0	[0, 713, 3588, 21, 350, 11962, 7, 1323, 62, 328, 939, 2638, 24, 804, 53, 77, 939, 300, 24, 184, 1437, 24, 21, 98, 3229, 939, 1705, 75, 23595, 62, 127, 2340, 1836, 4, 5, 5933, 21, 1969, 15, 162, 145, 195, 108, 406, 845, 5, 10199, 8, 4617, 21, 2721, 4, 114, 47, 33, 10, 11044, 1437, 645, 10, 1836, 62, 4, 2721, 3588, 95, 269, 41783, 62, 299, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress was too cute to pass up! i loved it online but when i got it home  it was so tight i couldn't zip up my normal size. the length was perfect on me being 5'7"". the fabric and detail was beautiful. if you have a bust  order a size up. beautiful dress just really snug up top."	2021-07-01T09:34:25Z
15898	-1	0	[0, 100, 21, 441, 7, 120, 42, 15, 1392, 4, 77, 24, 2035, 1437, 24, 21, 1716, 457, 9, 5, 16448, 179, 41878, 4, 939, 524, 182, 3911, 14, 42, 299, 74, 28, 1051, 66, 42, 169, 4, 24, 67, 21, 1716, 5, 410, 3298, 19, 1823, 15109, 4, 939, 437, 3970, 66, 8, 8020, 114, 1268, 1493, 34, 2984, 42, 8, 16, 89, 10, 1400, 14, 7683, 16448, 179, 41878, 101, 5, 65, 15, 5, 3089, 11556, 116, 143, 244, 31, 1268, 74, 28, 10874, 4, 939, 4157, 7, 233, 19, 42, 1437, 53, 147, 21, 1318, 797, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was able to get this on sale. when it arrived  it was missing half of the rhinestones. i am very surprised that this top would be sent out this way. it also was missing the little bag with extra stones. i'm reaching out and wondering if anyone else has experienced this and is there a store that sells rhinestones like the one on the blouse? any help from anyone would be appreciated. i hate to part with this  but where was quality control?	2021-07-01T09:34:25Z
8268	0	1	[0, 713, 9540, 16, 3668, 2721, 111, 41, 10062, 16990, 1396, 4, 5, 2496, 16, 182, 30228, 8, 25944, 4, 24, 16, 2299, 55, 9, 10, 13719, 9540, 87, 1528, 2569, 1650, 3568, 4, 4420, 1437, 24, 473, 422, 739, 1437, 53, 14, 16, 5, 23889, 356, 9, 24, 4, 24, 16, 45, 2425, 7, 28, 1026, 12, 22605, 4, 127, 65, 35747, 2379, 16, 14, 111, 941, 23, 5, 425, 477, 111, 114, 24, 18, 45, 164, 7, 28, 941, 3279, 1437, 24, 197, 23, 513, 28, 3680, 12628, 4, 5, 9540, 939, 829, 34, 12189, 847, 15, 5, 751, 1437, 53, 51, 32, 842, 11538, 2572, 4, 10, 9540, 396, 12189, 116, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This coat is absolutely beautiful - an instant stunner. the style is very classy and timeless. it is definitely more of a lightweight coat than true cold weather wear. yes  it does run large  but that is the cozy look of it. it is not meant to be form-fitting. my one gripe is that - especially at the price point - if it's not going to be especially warm  it should at least be otherwise functional. the coat i received has pockets cut on the outside  but they are sewn shut. a coat without pockets?	2021-07-01T09:34:25Z
9581	0	1	[0, 4528, 10844, 2564, 6683, 4, 959, 1437, 5, 13250, 23, 5, 4117, 21, 10, 828, 350, 21460, 13, 127, 5840, 4, 939, 74, 5940, 209, 10844, 13, 10, 3240, 15343, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These jeans fit perfectly. however  the distress at the knee was a bit too distressed for my taste. i would recommend these jeans for a younger demographic.	2021-07-01T09:34:25Z
8594	1	2	[0, 10836, 2773, 28, 10610, 19, 10317, 50, 6255, 1536, 111, 3228, 191, 3588, 4, 3473, 1437, 34203, 847, 4, 2829, 929, 219, 1437, 53, 1256, 1528, 7, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Can easily be worn with boots or sandals - multi season dress. comfortable  flattering cut. slightly roomy  but pretty true to size.	2021-07-01T09:34:25Z
11544	-1	0	[0, 25101, 5779, 77, 939, 829, 42, 4, 5, 8089, 8, 1021, 6648, 241, 10199, 32, 2721, 4, 28, 8423, 8, 26370, 5326, 219, 146, 24, 10, 190, 55, 2216, 299, 959, 5, 3989, 24757, 70, 9, 14, 4, 78, 24, 16, 823, 10, 6792, 299, 4, 200, 1437, 24, 16, 2233, 219, 8, 24, 18, 2120, 7, 28, 10, 7021, 299, 129, 817, 24, 35156, 4, 371, 1437, 240, 7, 1836, 159, 132, 10070, 4, 56, 7, 671, 42, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very disappointed when i received this. the colors and ombre fabric are beautiful. beading and embroidery make it a even more unique top however the shape ruins all of that. first it is nearly a crop top. second  it is boxy and it's attempt to be a swing top only makes it bulky. third  need to size down 2 sizes. had to return this.	2021-07-01T09:34:25Z
11728	1	2	[0, 510, 9222, 11835, 13, 2185, 8, 2638, 5, 10199, 8, 2216, 1521, 4, 24, 1237, 182, 739, 8, 5, 1836, 2735, 21, 45, 577, 98, 24, 21, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Purchased for myself and loved the fabric and unique design. it runs very large and the size smaller was not available so it was returned.	2021-07-01T09:34:25Z
10131	-1	0	[0, 100, 2740, 42, 299, 804, 148, 5, 985, 18, 183, 1392, 1437, 2053, 939, 56, 303, 5, 1969, 1104, 17771, 6013, 939, 770, 13, 1035, 4, 939, 56, 42, 299, 15, 13, 6254, 292, 2397, 137, 939, 1467, 24, 21, 164, 1359, 124, 4, 5, 1318, 9, 5, 10199, 8, 5, 1374, 1521, 32, 258, 182, 205, 4, 53, 5, 936, 16, 14, 5, 299, 606, 19, 41, 223, 12, 39165, 62, 299, 4, 42, 16, 6329, 10, 205, 631, 131, 1823, 1953, 11, 10, 6797, 254, 299, 3489, 839, 47, 6056, 213, 5378, 337, 3361, 4, 5, 936, 16, 14, 5, 299, 10490, 9, 5, 6399, 16, 98, 79, 242, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered this top online during the mother's day sale  thinking i had found the perfect white staple tank i wanted for summer. i had this top on for barely five seconds before i knew it was going straight back. the quality of the fabric and the overall design are both very good. but the problem is that the top comes with an under-layer up top. this is normally a good thing; extra coverage in a sumer top generally means you ca go braless. the problem is that the top layer of the shirt is so shee	2021-07-01T09:34:25Z
18601	1	2	[0, 100, 300, 42, 11, 5, 10521, 8, 5328, 24, 5, 183, 939, 1357, 5, 3737, 4, 65, 526, 16, 192, 149, 1437, 98, 939, 5328, 10, 11021, 354, 4104, 12213, 4, 24, 18, 13719, 8, 45, 23, 70, 32645, 219, 4, 939, 6329, 101, 127, 15331, 11, 4761, 8, 42, 21, 1528, 7, 1836, 13, 162, 4, 1969, 23204, 13, 10, 1136, 183, 11, 92, 20407, 1245, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I got this in the grey and wore it the day i opened the package. one side is see through  so i wore a camisole underneath. it's lightweight and not at all clingy. i normally like my shirts in medium and this was true to size for me. perfect sweater for a fall day in new england.	2021-07-01T09:34:25Z
4782	1	2	[0, 1779, 42, 1382, 15, 516, 1437, 939, 802, 326, 74, 28, 10, 686, 631, 1437, 3195, 36, 22128, 43, 1437, 847, 8, 2496, 1437, 42, 3588, 1382, 7, 33, 57, 156, 13, 162, 1437, 53, 939, 3284, 939, 1249, 62, 3357, 24, 13, 484, 2188, 4, 2564, 35, 939, 21, 3915, 59, 5, 5933, 15, 127, 195, 108, 245, 113, 5120, 53, 24, 21, 888, 251, 615, 4, 939, 33, 6787, 10762, 8, 674, 3701, 53, 939, 303, 5, 10762, 50, 2085, 24, 21, 5, 2853, 3701, 7, 422, 2829, 650, 11, 127, 1675, 1836, 61, 1726, 103, 7782, 4202, 1116, 154, 23, 5, 10762, 4, 45, 686, 114, 164, 62, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"When this appeared on line  i thought t would be a sure thing  color (blue)  cut and style  this dress appeared to have been made for me  but i ultimately i ended up returning it for several reasons. fit: i was worried about the length on my 5'5"" frame but it was actually long enough. i have narrow shoulders and average arms but i found the shoulders or maybe it was the upper arms to run slightly small in my regular size which caused some strange poofing at the shoulders. not sure if going up a"	2021-07-01T09:34:25Z
3598	1	2	[0, 250, 11962, 3588, 1437, 600, 13977, 10, 410, 350, 239, 36, 4321, 9, 41, 15167, 13977, 734, 3022, 23, 35653, 233, 9, 14966, 16051, 322, 42, 1326, 101, 24, 197, 28, 10, 4140, 219, 29716, 3588, 1437, 53, 5, 14901, 34, 117, 492, 14778, 8, 5, 3588, 1237, 1341, 650, 4, 939, 2333, 3568, 10, 16273, 1437, 53, 600, 939, 115, 120, 24, 992, 8246, 1437, 24, 938, 75, 3473, 1437, 8, 114, 939, 236, 7, 489, 24, 1437, 939, 581, 240, 7, 1836, 62, 7, 10, 321, 4, 939, 437, 195, 108, 401, 113, 1437, 2107, 428, 12, 1978, 12, 2022, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"A cute dress  though waist a little too high (more of an empire waist... hitting at widest part of rib cage). this looks like it should be a stretchy knit dress  but the detailing has no give whatsoever and the dress runs quite small. i usually wear a 00  but though i could get it zipped  it wasn't comfortable  and if i want to keep it  i'll need to size up to a 0. i'm 5'6""  32b-24-35."	2021-07-01T09:34:25Z
14046	0	1	[0, 100, 56, 57, 21754, 42, 299, 13, 10, 150, 98, 939, 21, 98, 1372, 7, 192, 24, 213, 15, 1392, 328, 939, 21, 98, 2283, 14, 939, 439, 7, 127, 400, 6215, 7, 860, 7, 2229, 24, 235, 409, 4, 9574, 42, 299, 222, 45, 2564, 162, 235, 4, 15, 5, 1421, 24, 1326, 15652, 1437, 15, 162, 24, 21, 6664, 35187, 359, 11355, 4, 5, 4716, 1459, 16, 1088, 66, 98, 939, 1381, 10, 1675, 4761, 36, 118, 437, 2333, 11, 12, 25784, 10, 4761, 359, 10, 739, 43, 359, 24, 2564, 162, 380, 359, 95, 399, 75, 109, 932, 7, 127, 1955, 4, 939, 2854, 19, 5, 97, 34910, 14, 5, 7323, 21, 350, 7174, 359, 2342, 38755, 359, 956, 7, 28, 2, 1, 1]	I had been eyeing this top for a while so i was so happy to see it go on sale! i was so excited that i went to my local retailer to try to purchase it right away. unfortunately this top did not fit me right. on the model it looks adorable  on me it was frumpy & ugly. the petite is sold out so i tried a regular medium (i'm usually in-between a medium & a large) & it fit me big & just didn't do anything to my figure. i agree with the other reviewers that the bow was too thin & flimsy & needed to be	2021-07-01T09:34:25Z
9340	0	1	[0, 100, 657, 42, 3588, 8, 2162, 24, 11, 5, 1400, 11, 5, 8978, 1437, 396, 667, 24, 15, 25, 939, 2333, 3568, 10, 316, 11, 42, 1518, 4, 1437, 5, 81, 12, 36220, 16, 2721, 1437, 959, 5, 223, 12, 9996, 1588, 16, 182, 3229, 8, 16, 4100, 156, 13, 103, 65, 54, 34, 117, 11044, 23, 70, 4, 1437, 939, 524, 98, 5074, 8, 524, 2811, 3357, 24, 50, 769, 12, 1090, 5577, 5, 9215, 11, 103, 169, 98, 14, 24, 10698, 4, 1437, 45, 686, 99, 7, 109, 4, 218, 75, 236, 7, 29573, 5, 3195, 23358, 30, 2498, 402, 430, 12213, 1437, 53, 24, 16, 98, 11708, 47, 240, 402, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this dress and bought it in the store in the orange  without trying it on as i usually wear a 12 in this brand.  the over-dress is beautiful  however the under-slip is very tight and is apparently made for some one who has no bust at all.  i am so sad and am considering returning it or re-sewing the slip in some way so that it fits.  not sure what to do. don't want to spoil the color combo by wearing something different underneath  but it is so sheer you need something.	2021-07-01T09:34:25Z
16453	1	2	[0, 25101, 34203, 3235, 4, 26370, 5326, 219, 16, 2216, 8, 5, 847, 3269, 2696, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very flattering suit. embroidery is unique and the cut flatters.	2021-07-01T09:34:25Z
15295	-1	0	[0, 713, 16, 10, 182, 9869, 546, 23204, 4, 9574, 1437, 24, 1237, 5784, 650, 4, 939, 437, 129, 195, 108, 246, 113, 8, 5, 1836, 650, 478, 162, 1065, 127, 1084, 12, 15839, 10844, 4, 24, 630, 75, 2564, 23, 70, 141, 24, 18, 2343, 15, 5, 1421, 4, 24, 18, 67, 10, 182, 15651, 10199, 4, 1302, 101, 24, 74, 29650, 2773, 4, 939, 21, 269, 2818, 24, 74, 173, 25, 939, 341, 127, 4115, 6720, 7, 2229, 24, 1437, 53, 939, 437, 3981, 24, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This is a very lovely looking sweater. unfortunately  it runs incredibly small. i'm only 5'3"" and the size small hit me above my mid-rise jeans. it doesn't fit at all how it's shown on the model. it's also a very delicate fabric. seems like it would snag easily. i was really hoping it would work as i used my birthday discount to purchase it  but i'm sending it back."	2021-07-01T09:34:25Z
8887	-1	0	[0, 23314, 6215, 359, 10374, 35, 1437, 95, 236, 10, 2579, 3588, 14, 965, 75, 156, 31, 11424, 8939, 328, 218, 75, 1508, 2746, 2671, 22574, 13, 1318, 26348, 1437, 53, 2540, 12, 615, 9, 5, 11424, 8939, 328, 1437, 1437, 657, 1437, 1437, 110, 916, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Dear retailer & designers:  just want a nice dress that isn't made from polyester! don't mind paying bigger bucks for quality fabrics  but please- enough of the polyester!   love   your customers	2021-07-01T09:34:25Z
2021	1	2	[0, 713, 16, 127, 92, 2674, 3588, 4, 150, 14878, 24, 965, 75, 350, 13185, 13, 10, 2579, 558, 1737, 4, 182, 3473, 8, 10, 1969, 1836, 2564, 4, 939, 74, 101, 24, 114, 24, 21, 11, 4716, 1459, 129, 7, 146, 24, 478, 1065, 127, 4117, 1437, 45, 874, 187, 939, 524, 195, 108, 155, 113, 53, 45, 10, 380, 432, 4, 961, 34, 19389, 196, 42, 3588, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This is my new favorite dress. while elegant it isn't too fancy for a nice office environment. very comfortable and a perfect size fit. i would like it if it was in petite only to make it hit above my knee  not below since i am 5' 3"" but not a big deal. everyone has complimented this dress!"	2021-07-01T09:34:25Z
17525	-1	0	[0, 100, 829, 42, 299, 11, 5, 7107, 452, 45, 99, 939, 421, 23, 70, 328, 24, 16, 10, 372, 10199, 95, 169, 350, 203, 9, 24, 4, 24, 16, 10301, 2368, 17401, 22523, 11036, 4, 9574, 42, 65, 40, 28, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I received this top in the mail today not what i expected at all! it is a great fabric just way too much of it. it is proportionally incorrect width wise. unfortunately this one will be going back.	2021-07-01T09:34:25Z
13031	1	2	[0, 100, 21, 10, 828, 14992, 59, 42, 9869, 23204, 1437, 53, 122, 14, 939, 33, 1381, 24, 15, 19, 10, 1763, 9, 22877, 10844, 8, 6764, 10317, 1437, 939, 524, 1088, 328, 24, 16, 98, 3793, 8, 455, 9, 2079, 4, 24, 34, 10, 182, 2216, 1521, 4, 5, 14327, 3195, 16, 12058, 8, 13869, 4, 939, 40, 2254, 42, 23204, 70, 2608, 251, 12846, 939, 524, 2333, 10, 650, 73, 37661, 8, 5, 4761, 10698, 10, 828, 380, 1437, 53, 1326, 2721, 15, 4, 5, 5397, 1902, 473, 14789, 11, 8, 3639, 7, 5, 2868, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was a bit skeptical about this lovely sweater  but now that i have tried it on with a pair of skinny jeans and tall boots  i am sold! it is so soft and full of movement. it has a very unique design. the purple color is gorgeous and inviting. i will enjoy this sweater all winter long!! i am usually a small/medium and the medium fits a bit big  but looks beautiful on. the neckline does fold in and adds to the appeal.	2021-07-01T09:34:25Z
17786	1	2	[0, 713, 16, 10, 12058, 6399, 4, 24, 888, 1326, 55, 15898, 15, 87, 11, 42, 2170, 1437, 147, 24, 1326, 55, 1481, 1115, 13802, 4, 190, 600, 939, 657, 27115, 2857, 1437, 5, 804, 2170, 938, 75, 9364, 7, 162, 480, 53, 77, 939, 794, 5, 6399, 11, 1400, 8, 1381, 24, 15, 939, 2638, 24, 4, 5328, 24, 7, 173, 452, 8, 2638, 24, 190, 55, 4, 24, 18, 372, 1318, 1437, 12058, 1521, 1437, 9869, 7886, 5137, 8, 1254, 1328, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a gorgeous shirt. it actually looks more fitted on than in this picture  where it looks more shapeless. even though i love tunics  the online picture wasn't appealing to me -- but when i saw the shirt in store and tried it on i loved it. wore it to work today and loved it even more. it's great quality  gorgeous design  lovely tailoring and details throughout.	2021-07-01T09:34:25Z
7670	1	2	[0, 597, 2629, 10, 828, 15, 5, 2671, 526, 1437, 53, 67, 145, 5, 2496, 9, 5, 299, 4, 939, 74, 645, 159, 10, 828, 4, 939, 437, 2333, 10, 204, 15, 299, 1640, 2631, 438, 43, 8, 5, 3023, 29, 21, 1969, 4, 5, 3984, 3195, 16, 30228, 4, 24, 18, 10, 25944, 2125, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fits a bit on the bigger side  but also being the style of the top. i would order down a bit. i'm usually a 4 on top( 34c) and the xs was perfect. the wine color is classy. it's a timeless piece...	2021-07-01T09:34:25Z
5970	1	2	[0, 100, 21, 7671, 7, 42, 23204, 142, 9, 24, 18, 2216, 2496, 4, 939, 269, 657, 24, 4, 24, 1326, 95, 101, 5, 2170, 4, 24, 16, 9, 205, 1318, 1437, 25, 16, 5, 9219, 7494, 4, 24, 16, 5, 1969, 1136, 23204, 8, 939, 657, 14, 24, 18, 430, 4, 939, 2200, 5940, 42, 23204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was attracted to this sweater because of it's unique style. i really love it. it looks just like the picture. it is of good quality  as is the leather belt. it is the perfect fall sweater and i love that it's different. i highly recommend this sweater.	2021-07-01T09:34:25Z
12554	-1	0	[0, 100, 2638, 5, 169, 24, 1326, 15, 4, 2564, 326, 1872, 4, 129, 936, 13, 162, 21, 24, 21, 98, 24, 17414, 4, 89, 16, 14, 650, 524, 90, 4, 9, 24787, 11, 24, 4, 114, 47, 33, 143, 936, 19, 24787, 42, 189, 45, 173, 13, 47, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved the way it looks on. fit tts. only problem for me was it was so itchy. there is that small amt. of wool in it. if you have any problem with wool this may not work for you	2021-07-01T09:34:25Z
10421	0	1	[0, 100, 300, 42, 564, 207, 160, 137, 29224, 13738, 4, 939, 1320, 554, 2498, 24, 1437, 2053, 24, 74, 28, 10, 17771, 4, 939, 101, 5, 7021, 3989, 131, 5, 3989, 2653, 95, 235, 111, 45, 350, 3298, 4740, 4, 53, 5, 1468, 16, 55, 15158, 66, 546, 87, 5, 2170, 7441, 1437, 22671, 784, 2544, 101, 5373, 1437, 8, 66, 9, 5, 2233, 5, 23204, 1326, 101, 24, 34, 57, 35564, 3215, 484, 498, 4, 67, 1437, 89, 16, 10, 1605, 5395, 4683, 11, 5, 7050, 443, 36, 281, 47, 64, 192, 11, 6215, 18, 2170, 322, 24, 1326, 66, 9, 317, 11, 621, 4, 939, 437, 314, 8520, 5, 579, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I got this 25% off before christmas. i immediately started wearing it  thinking it would be a staple. i like the swing shape; the shape feels just right - not too baggy. but the material is more washed out looking than the picture reveals  collects lint like crazy  and out of the box the sweater looks like it has been laundered several times. also  there is a particularly prominent hole in the chest area (as you can see in retailer's picture). it looks out of place in person. i'm left loving the s	2021-07-01T09:34:25Z
9810	0	1	[0, 42052, 1437, 939, 2162, 42, 142, 939, 6640, 5, 3195, 8, 2496, 9, 42, 29894, 9540, 4, 939, 802, 24, 115, 356, 182, 15391, 8, 23520, 4, 5, 936, 21, 24, 21, 350, 739, 8, 350, 45218, 352, 4, 939, 437, 195, 108, 176, 36, 15314, 23246, 43, 8, 2740, 41, 3023, 29, 142, 4716, 1459, 10070, 58, 19216, 4, 53, 939, 4883, 14, 10, 4716, 1459, 3023, 29, 74, 348, 57, 10, 357, 2564, 4, 67, 5, 21764, 58, 350, 251, 190, 19, 41, 3023, 29, 4, 939, 348, 416, 1835, 5, 1152, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.	2021-07-01T09:34:25Z
12895	0	1	[0, 104, 1584, 804, 8, 56, 7, 33, 4, 300, 24, 184, 8, 939, 21, 7358, 11, 24, 328, 939, 6329, 524, 10, 1836, 784, 11, 144, 6215, 3595, 1437, 53, 42, 1299, 98, 739, 328, 5, 3031, 299, 16, 9869, 1437, 19, 41, 935, 219, 11419, 1318, 7, 24, 4, 45, 686, 114, 939, 40, 213, 124, 13, 5, 4761, 50, 45, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Saw online and had to have. got it home and i was swimming in it! i normally am a size l in most retailer brands  but this felt so large! the actual top is lovely  with an airy artistic quality to it. not sure if i will go back for the medium or not.	2021-07-01T09:34:25Z
